timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-11-01,1.5474,1.6465,1.5132,1.6076,5514776.0,2020-11-01 23:59:59.999,8643933.2058,64385,2632615.0,4125485.6013,0,2020-11-01,24.08821034775231,1.89819,0.3013046646624787,-0.9644391012848038,0.03903826266804544,0.038295537876016104
2020-11-02,1.6062,1.6426,1.4644,1.4741,5293427.0,2020-11-02 23:59:59.999,8073370.2685,44915,2507585.0,3820138.1731,0,2020-11-02,24.659199444299716,1.8516549999999998,0.29062491919636735,-1.2991143396925857,-0.08304304553371478,-0.08669474952181347
2020-11-03,1.4729,1.4857,1.4109,1.4131,5470217.0,2020-11-03 23:59:59.999,7903839.1193,47126,2548262.0,3684652.9116,0,2020-11-03,27.166634780945074,1.8068749999999998,0.2854478860631044,-1.3794987429437378,-0.04138118173800964,-0.042261761464532005
2020-11-04,1.4149,1.4166,1.2737,1.391,7471679.0,2020-11-04 23:59:59.999,10157449.5608,61029,3588277.0,4886778.2237,0,2020-11-04,26.411195641964852,1.763075,0.2782461630226774,-1.3372152052629576,-0.015639374425023056,-0.015762959665257644
2020-11-05,1.3912,1.489,1.302,1.4011,7267156.0,2020-11-05 23:59:59.999,10173397.6613,57867,3772846.0,5285494.0142,0,2020-11-05,22.132776783939548,1.7261099999999998,0.2745638779093707,-1.183731823992086,0.0072609633357296754,0.00723472945374284
2020-11-06,1.4015,1.9474,1.3954,1.8998,15848200.0,2020-11-06 23:59:59.999,27313993.7046,123203,8251564.0,14236283.9405,0,2020-11-06,47.84663515942222,1.71079,0.2541558678407701,0.7436774984019475,0.3559346227963742,0.3044909750788963
2020-11-07,1.8978,2.5,1.8324,2.0283,36707735.0,2020-11-07 23:59:59.999,78792044.1938,262607,17793764.0,38231424.8643,0,2020-11-07,53.42707610820356,1.701275,0.23713640284155416,1.3790586180836446,0.06763869881040119,0.06544938630865992
2020-11-08,2.0304,2.2868,1.965,2.1571,16913035.0,2020-11-08 23:59:59.999,35772427.2032,141847,8105998.0,17142083.4246,0,2020-11-08,61.436304128902314,1.70624,0.24587257375786356,1.8337140784315733,0.06350145441995747,0.06156672323592911
2020-11-09,2.1571,2.2024,1.9517,2.0393,13460103.0,2020-11-09 23:59:59.999,27905080.0884,109741,6507863.0,13493746.0257,0,2020-11-09,61.332076657241586,1.7136799999999996,0.2538631284767448,1.282659683404275,-0.05461035649714896,-0.05615811530236971
2020-11-10,2.0417,2.3306,2.0088,2.2652,8961990.0,2020-11-10 23:59:59.999,19639248.1932,78819,4177903.0,9146120.6006,0,2020-11-10,65.47545582047687,1.732275,0.27998860479631976,1.9033810336234263,0.11077330456529211,0.10505644354134858
